name,postal_code,latitude,longitude
Taverna Hellas,10717.0,52.491330000000005,13.32613
Kölsch Kneipe Uh- Länder,10717.0,52.49057,13.3224
K's soul food kitchen,10717.0,52.49058,13.32695
Happiness-Heart Café,10717.0,52.49142,13.32533
Amberd,10717.0,52.49292,13.32324
Berliner Café Bäckerei,10717.0,52.49337,13.322120000000002
Ristorante LAngolo Del Gusto,10717.0,52.48713000000001,13.3263
Francesco,10717.0,52.48734,13.322820000000002
Goethe-Gymnasium,10717.0,52.487269999999995,13.321679999999999
Nea Knosso,10717.0,52.490880000000004,13.32705
Alfio's Ars Vivendi,10717.0,52.49083,13.32515
Assafir Bistro,10717.0,52.489430000000006,13.322579999999999
West Burger,10717.0,52.486940000000004,13.322829999999998
Maria,10717.0,52.48803,13.33138
Amara,10717.0,52.49118000000001,13.33126
Mai Linh Quan,10717.0,52.491040000000005,13.33124
WMBU Gastro GmbH,10717.0,52.49032,13.33056
italienisch,10717.0,52.48863000000001,13.33048
ADAC office & travel agency,10717.0,52.491009999999996,13.33053
Horenstein Klassikschallplatten & Café,10717.0,52.48706,13.323520000000002
Solf Sauna,10717.0,52.489169999999994,13.3313
Café LaMa,10717.0,52.495290000000004,13.327910000000001
Nika Management GmbH,10717.0,52.493469999999995,13.323920000000001
Café Melid Croissanterie,10717.0,52.489740000000005,13.32315
Amoroso Eis,10717.0,52.489340000000006,13.31996
A Telha,10717.0,52.49053000000001,13.32501
Les 3 Veuves de Wilmersdorf,10717.0,52.48945,13.319770000000002
Galerie Cafe Naya,10717.0,52.49149,13.3253
Nespresso Boutique Berlin-Alexanderplatz,10718.0,52.522459999999995,13.411579999999999
The Space-Berlin,10969.0,52.5039,13.39184
Sichuan Restaurant,10719.0,52.49483000000001,13.324029999999999
Sushi EM,10719.0,52.49728,13.32042
La Piadina,10719.0,52.501630000000006,13.330779999999999
Tavva Cafe und Bäckerei,10719.0,52.499269999999996,13.32496
alfons Original Schweizer Raclette GmbH,10719.0,52.50123000000001,13.32564
Parkhaus Kanzlereck,10719.0,52.50453,13.32916
Back To Frisch,10719.0,52.50354,13.33126
Makara Backshop,10719.0,52.50305,13.32756
Piazza dei Signori,10719.0,52.49821,13.325289999999999
Schneider Gastro Betriebs GmbH,10719.0,52.50205,13.320039999999999
Yoga Art Gallery Galerie für Indische Kunst Werner Pohle,10719.0,52.503730000000004,13.32715
Backshop Filiale KG,10719.0,52.4977,13.324689999999999
Backerei-konditorei Bita,10719.0,52.49459,13.32344
IFG Zweigniederlassung Italian Food Gastronomie Ltd.,10719.0,52.4977,13.324689999999999
L Gastro GmbH,10719.0,52.49941999999999,13.320179999999999
Friedrich & Friedrich GmbH,10719.0,52.5028,13.32951
Bakery House,10719.0,52.494580000000006,13.323279999999999
Benedict,10719.0,52.49691,13.323839999999999
Bistro Bierstube,10719.0,52.50186,13.323120000000001
Keb'up,10719.0,52.497659999999996,13.324589999999999
Rosticceria.Berlin,10719.0,52.503719999999994,13.33293
Sportsbar Segway City Berlin - emacom,10719.0,52.50186,13.323120000000001
Rodi Cocktailbar,10719.0,52.51599,13.41879
Olli&39s Gastronomie GmbH,10719.0,52.49601,13.32269
Sansaxuri,10719.0,52.494890000000005,13.32378
Cantina Lucarello,10719.0,52.496930000000006,13.31979
WIG Gastro GmbH,10719.0,52.501219999999996,13.324760000000001
Einstein Kaffee Römerberg F2 GmbH,10719.0,52.50155,13.324570000000001
Wolfgang Buss Berlin,10719.0,52.49528000000001,13.31981
Restaurant Ermeler Haus GmbH,10719.0,52.49957,13.3222
Nightclub First Gaststätte,10719.0,52.501,13.33102
Main Triangel Gastronomie GmbH,10719.0,52.50258,13.331439999999999
New York Bar GmbH,10719.0,52.5,13.321010000000001
The Paris Premium,10719.0,52.49957,13.32027
Callas Cafe Bar,10719.0,52.501580000000004,13.32122
Spice India,10719.0,52.49936999999999,13.32497
Daruma,10719.0,52.49465,13.32356
abba mía Restaurant und Bar,10719.0,52.49969,13.321489999999999
Maranello,10719.0,52.499919999999996,13.32743
Berliner Kaffeerösterei,10719.0,52.50148000000001,13.325289999999999
Coffee Master,10719.0,52.50116,13.325970000000002
Cafe Makaron,10719.0,52.49179,13.31944
Mountain Tea House Berlin,10719.0,52.49626,13.32438
La Coffeina CafeBar,10719.0,52.49555,13.331529999999999
Joseph's,10719.0,52.49819,13.330029999999999
AMPELMANN,10719.0,52.503969999999995,13.33068
Cafe Enjoy,10719.0,52.50238,13.329429999999999
Italian restaurant,10719.0,52.50254,13.323360000000001
BAKERY & CAFE Celal Sönmez,10719.0,52.502019999999995,13.330960000000001
Tillmann BioKonditorei,10719.0,52.49803000000001,13.326179999999999
Ottenthal Kaffeehaus + Restaurant,10719.0,52.49796,13.32306
Kerszberg's Café & Genuss,10719.0,52.49633000000001,13.32381
Nicos Sweet Studio,10719.0,52.49759,13.326670000000002
Hard Rock Cafe Berlin,10719.0,52.50309,13.329379999999999
21 Sushi & Shisha,10719.0,52.49503000000001,13.32415
Shaniu's House of Noodles,10719.0,52.4961,13.32784
Café Grüne Lampe,10719.0,52.49651,13.323870000000001
Sueno Argentinisches Steakhouse,10719.0,52.501909999999995,13.32934
GRACE Restaurant & Bar,10719.0,52.503719999999994,13.32913
Reinhard's am Kurfürstendamm,10719.0,52.50374,13.32715
Pizzeria Da Roma,10719.0,52.49355,13.321270000000002
Honca,10719.0,52.49705,13.322320000000001
Cafe Restaurant Manzini,10719.0,52.49785,13.32513
Handoyo's - Sate & Coffee,10719.0,52.49802,13.32194
Besenwirtschaft,10719.0,52.49896,13.324860000000001
Marooush,10719.0,52.50088,13.32143
Schildkröte,10719.0,52.50189,13.325389999999999
Eulenspiegel Restaurant,10719.0,52.494730000000004,13.32341
王家一号,10719.0,52.497859999999996,13.32761
Divinitalia,10719.0,52.49644,13.31964
Ludwig,10719.0,52.49759,13.32345
Shaniu's Dumpling & Cake,10719.0,52.496109999999994,13.327539999999999
Serrano Restaurant,10719.0,52.49875,13.323039999999999
Trattoria Pizzeria Da Luca,10719.0,52.4999,13.31955
Culaccino,10719.0,52.49856,13.32669
Blueberry Coffees,10719.0,52.50046999999999,13.32515
Cell,10719.0,52.50123000000001,13.32593
Mine,10719.0,52.50085,13.328339999999999
D Angelo,10827.0,52.486309999999996,13.35924
Creme Caramel,10719.0,52.49604,13.328320000000001
Cafe Piter,10719.0,52.49971,13.33029
Thai Elephant,10719.0,52.50448000000001,13.32749
Adamo Gaststätten GmbH,10719.0,52.501740000000005,13.322529999999999
Restaurant El Dorado,10719.0,52.5018,13.32262
Bristol Grill,10719.0,52.503609999999995,13.32739
Piccola Taormina,10719.0,52.5013,13.324929999999998
Berlin Soup Gallery,10719.0,52.50155,13.32209
Trattoria Venezia,10719.0,52.5016,13.325679999999998
Häagen-Dazs Shop,10719.0,52.50258,13.323839999999999
Café Einstieg,10969.0,52.505480000000006,13.396320000000001
Ristorante Arlecchino,10719.0,52.50226,13.32929
Luardi,10719.0,52.502069999999996,13.329310000000001
Zum Patzenhofer,10719.0,52.502590000000005,13.329460000000001
Holin Wah,10719.0,52.50284,13.32818
Taff Club,10719.0,52.49808,13.322529999999999
Bonfile,10719.0,52.502919999999996,13.33061
Burger de Ville,10719.0,52.50464,13.33005
WEINKOST - das kleine Weinrestaurant,10719.0,52.49731,13.323379999999998
Sweet2go,10719.0,52.49795,13.32291
Royal Bar,10719.0,52.498940000000005,13.322560000000001
What's Up Café Bar,10827.0,52.48121999999999,13.3491
Bristol Café,10719.0,52.50374,13.32715
Krombach,10719.0,52.502159999999996,13.32872
Bristol Bar,10719.0,52.50374,13.32715
Billard International,10719.0,52.500409999999995,13.321320000000002
Bellas Artes,10719.0,52.4963,13.3225
Kings Pub,10719.0,52.502109999999995,13.32434
Pavement - Jassin Sikder (/ ),10719.0,52.499230000000004,13.32511
"CHESHIRE CAT Club, Bar, Events",10719.0,52.50094,13.33114
ComZi,10719.0,52.496109999999994,13.327539999999999
Fasanen 47,10719.0,52.49613000000001,13.3267
Arena Sportsbar,10827.0,52.4808,13.35118
The little Philharmony,10719.0,52.49961,13.3302
Diekmann,10719.0,52.50128,13.32865
Knusperfrisch Backprodukte und Gastronomie GmbH,10719.0,52.502019999999995,13.330810000000001
Cafe Karl Friedrich,10719.0,52.50056,13.321929999999998
Da Giorgio,10719.0,52.49759,13.324670000000001
Sufi Döner Kebap,10827.0,52.49046,13.360510000000001
GlüXgefühl UG (haftungsbeschränkt),10827.0,52.47995,13.3462
Aller & Liebst Konditorei Cafe´,10719.0,52.5002,13.32194
Gold Horn Beef Club,10719.0,52.501630000000006,13.329189999999999
"Restaurant, Bar & Catering",10719.0,52.49631,13.32266
Imbiss Meineke 27,10719.0,52.50286,13.329379999999999
Rum Trader,10719.0,52.4984,13.32666
DHL Pakete,10719.0,52.49483000000001,13.325
Italienisches Restaurant Da Noi,10719.0,52.49345,13.321679999999999
Alt Berliner Biersalon,10719.0,52.50326,13.33026
Ta Panta Ri,10719.0,52.494969999999995,13.32461
wok.aholic Gastrobetriebsgesellschaft mbH,10719.0,52.49496,13.32427
hotel bella,10719.0,52.494240000000005,13.321710000000001
UMI sushi and more,10719.0,52.4959,13.32445
Die gute Stube,10719.0,52.49338,13.32165
Chi Ôh,10719.0,52.49576,13.32438
Kuchel-Eck,10719.0,52.497980000000005,13.32249
Lucariello,10719.0,52.49739,13.319970000000001
Royal India Restaurant,10719.0,52.49665,13.3245
Meet You - China-Restaurant,10719.0,52.497980000000005,13.32645
Lowkal,10719.0,52.496019999999994,13.32254
Seegert's Weinrestaurant,10719.0,52.49705,13.32041
Weyers Restaurant,10719.0,52.49745,13.32301
Hamlet,10719.0,52.49804,13.323979999999999
Bistro Apricot,10719.0,52.4976,13.324679999999999
"The Farisian - Art, Gourmet & Sound Lounge",10719.0,52.49669,13.326270000000001
La Capanna,10719.0,52.49738000000001,13.32399
Georges Steakhouse,10719.0,52.497659999999996,13.3247
Marosh Restaurant,10719.0,52.49957,13.3222
Frango Assado Berlim,10719.0,52.49899,13.323529999999998
I-Ke-Su Japanese Restaurant,10719.0,52.498540000000006,13.32496
Ristorante La Cantina Rosso,10719.0,52.49973000000001,13.32344
TAIM Restaurant,10719.0,52.4985,13.32495
Cafe Miro,10719.0,52.50022,13.324629999999999
Bistro Petite Claudine,10719.0,52.49958,13.325
Gaststätte Orient Restaurant,10719.0,52.499669999999995,13.32439
Ristorante il Capriccio Berlin,10719.0,52.49876999999999,13.32431
Meierotto No. 1,10719.0,52.49791,13.327620000000001
Cafe Seven 7,10827.0,52.48635,13.3595
Capone Restaurant,10719.0,52.501630000000006,13.321520000000001
Let's Go Sylt Berlin,10719.0,52.502019999999995,13.325560000000001
Brasserie Le Charpentier,10719.0,52.50375,13.33279
Brasserie Le Paris,10719.0,52.502140000000004,13.324629999999999
Menta,10719.0,52.4971,13.320379999999998
Café im Literaturhaus - Wintergarten,10719.0,52.502140000000004,13.326789999999999
Restaurant Kudorf,10719.0,52.502019999999995,13.330810000000001
Sueño Argentino Restaurant,10719.0,52.50179,13.329239999999999
Athena Roma,10719.0,52.50172,13.330820000000001
Le Orchid V Noir,10719.0,52.50206,13.3309
SAAMĪ - Taste of Asia,10719.0,52.50419,13.330860000000001
Kranzler Eck Berlin,10719.0,52.504630000000006,13.33095
Namaste,10719.0,52.496109999999994,13.327539999999999
Currywurst Am Ku'damm,10719.0,52.50425,13.33511
GFB Gesellschaft für Betriebseinrichtungen mbH,10719.0,52.496469999999995,13.32584
Back & Snack GmbH & Co. KG,10719.0,52.502019999999995,13.325560000000001
Café212,10719.0,52.50187,13.32545
AERA Bread - Glutenfreie Bäckerei Berlin,10719.0,52.50238,13.327979999999998
My Baker'S,10719.0,52.49774,13.3246
Pavement Luxury Lounge,10719.0,52.49924,13.32492
Café Bistro Shaniu,10719.0,52.49618,13.32758
Hofbäckerei,10719.0,52.50187,13.325460000000001
Reinhard's am Kurfürstendamm,10719.0,52.5032,13.32722
Quicheria.Berlin,10719.0,52.503719999999994,13.33293
Padre E Figlio,10719.0,52.49876999999999,13.32431
May Vietnamesisches Restaurant,10719.0,52.49977,13.3245
Log In Cafe,10719.0,52.50091,13.321179999999998
Sports Bar Berlin,10719.0,52.500330000000005,13.321320000000002
Hollywood Media Hotel Berlin,10719.0,52.50155,13.321520000000001
Crazy Hoos,10827.0,52.486940000000004,13.3587
KERZSBERG’S Café & Genuss,10719.0,52.4964,13.3233
Gagan´s Indisches Restaurant India´s Cuisine,10719.0,52.496809999999996,13.324489999999999
The Barn - Café Kranzler,10719.0,52.50424,13.330979999999998
Zen,10719.0,52.500919999999994,13.32567
Best Western Plus Amedia Berlin Kurfuerstendamm,10719.0,52.5018,13.32262
ZUKA Dessertkultur,10719.0,52.49742,13.32045
Cafe LebensArt,10719.0,52.497730000000004,13.324110000000001
art'otel berlin kudamm,10719.0,52.49973000000001,13.322460000000001
Bar Vostell,10719.0,52.501459999999994,13.33124
Factory Bar,10719.0,52.49975,13.32236
Leckerback - Bäckerei & Konditorei,10719.0,52.495619999999995,13.321270000000002
Tian Fu,10719.0,52.49488,13.32425
SALOMON BAGELS,10719.0,52.50232,13.330960000000001
Romiosini am Kudamm,10719.0,52.50206,13.33084
Black & White Istanbul,10719.0,52.50105,13.32576
Sushi Circle,10719.0,52.504630000000006,13.33095
CARAS Gourmet Coffee,10719.0,52.50249,13.32345
COMEBUY,10719.0,52.50206,13.3309
Park Plaza Berlin Kudamm,10719.0,52.50144,13.331339999999999
Soupkultur,10719.0,52.50298000000001,13.329379999999999
Backwerk,10719.0,52.503569999999996,13.33105
Erster Wiener,10719.0,52.504490000000004,13.32986
Karstadt Berlin Kurfürstendamm,10719.0,52.503719999999994,13.33293
La Molisana,10827.0,52.48859,13.36253
Subway,10719.0,52.50289,13.33061
dean&david,10719.0,52.50395,13.32985
MAREDO Steakhouse Berlin Kurfürstendamm 35,10719.0,52.50257,13.323670000000002
Bäckerei & Konditorei Fahland,10719.0,52.49824,13.32497
Bäcker Wiedemann GmbH,10719.0,52.501,13.3252
Petrocelli,10719.0,52.50255,13.323479999999998
Tommi's Burger Joint,10719.0,52.50192,13.325389999999999
Saray,10719.0,52.49502,13.32421
Baguetterie Magnifique,10719.0,52.497969999999995,13.323429999999998
Starbucks,10719.0,52.50388,13.333279999999998
Starbucks,10719.0,52.50335,13.3278
Aux Delices Normands GmbH,10719.0,52.496990000000004,13.32264
Frühstücksrestaurant outlook,10719.0,52.503890000000006,13.32957
Ojo de Agua,10719.0,52.497780000000006,13.32497
BIO COMPANY Uhlandstraße,10719.0,52.49925,13.32448
Viet Bowl Charlottenburg,10719.0,52.4984,13.32489
Café Mütlich,10829.0,52.48531,13.361320000000001
Miss Honeypenny Gastro GmbH & Co. KG,10777.0,52.4974,13.354120000000002
Inselnest,10829.0,52.48401,13.36161
Backyard,10969.0,52.498,13.40497
Ristorante-Pizzeria Fabrizio,10777.0,52.49536,13.34264
Tabasco,10777.0,52.49924,13.34875
Steakhaus by Feinberg's,10777.0,52.49909,13.341610000000001
Volkan Ergün Bistro Yez,10969.0,52.50278,13.39545
Filiz Gusto GmbH,10777.0,52.498430000000006,13.35455
Zum kleinen Moritz,10969.0,52.50407,13.41124
Heaven and Hell Cakes,10777.0,52.49813,13.33676
Bublik Bistro Kaffee UG,10777.0,52.49737,13.351070000000002
Ceylan Kebap Haus,10777.0,52.49888000000001,13.35369
Vagon Café Frühstückshaus,10777.0,52.497080000000004,13.35326
Caffee B&B,10777.0,52.49893,13.35121
Frieda&Diego,10777.0,52.49944,13.3534
Piadina & Supper,10777.0,52.49893,13.334760000000001
Vatos Tacos (taco truck),10969.0,52.50301999999999,13.407329999999998
Viktoria-Luise | WIESENSTEIN · Speisenmeisterei,10777.0,52.49551999999999,13.342839999999999
Bellissimo Pizzeria-Restaurant,10777.0,52.49945,13.342329999999999
BIO COMPANY Martin Luther Straße,10777.0,52.49814,13.34564
Steinecke,10777.0,52.496230000000004,13.342839999999999
Ars-lan Gastro GmbH,10969.0,52.50366999999999,13.4033
Cafe Doǵu,10969.0,52.499390000000005,13.41059
Black Pug Bar & Restaurant,10777.0,52.497840000000004,13.3478
Boussi Falafel,10777.0,52.497330000000005,13.35419
Impala Coffeeshop,10777.0,52.49845,13.35445
W - Der Imbiss,10777.0,52.498169999999995,13.353079999999999
Tianfuzius,10777.0,52.495909999999995,13.340489999999999
Mmaah,10777.0,52.497769999999996,13.352770000000001
Maharadscha,10777.0,52.502590000000005,13.331929999999998
Maharadscha,10777.0,52.49876999999999,13.34516
Maxway Coffee,10777.0,52.49755,13.354729999999998
Bravo Bravko Kuchenwerkstatt,10777.0,52.4979,13.349789999999999
Taverna Kreta Minotavros,10777.0,52.49754,13.35389
Hofbäckerei Backwarenproduktion und - einzelhandels GmbH,10777.0,52.49807,13.33973
Sao Mai,10777.0,52.49831999999999,13.353879999999998
Greitzke & Ungruhe Gastronomie GmbH,10777.0,52.499990000000004,13.349039999999999
Chi Cuisine Of Asia,10777.0,52.49779,13.35471
Le Viet Thai Sushi,10777.0,52.49779,13.35471
bar// department,10969.0,52.499930000000006,13.410929999999999
Kebapzade,10777.0,52.49783000000001,13.35466
Li Myra,10777.0,52.4977,13.354729999999998
Saigon Food - Your Truly Restaurant,10777.0,52.49765,13.3501
Raststätte Gnadenbrot,10777.0,52.49719,13.34578
Salumeria Gusto,10777.0,52.49805,13.337779999999999
Schöneberger Weltlaterne,10777.0,52.494890000000005,13.339720000000002
Restaurant Potemkin,10777.0,52.49616999999999,13.34138
Osteria Ribaltone,10777.0,52.4962,13.342670000000002
Heile Welt,10777.0,52.49876,13.35186
Stagger Lee,10777.0,52.497569999999996,13.35161
Pizza Luna,10777.0,52.497409999999995,13.34641
Berliner Backstuben,10777.0,52.4954,13.33438
Redgold 1,10777.0,52.49933000000001,13.341970000000002
Berloga Artcafe,10777.0,52.49819,13.34641
Pinocchio,10777.0,52.499269999999996,13.348939999999999
Pretzel Berlin cafe & more,10777.0,52.499359999999996,13.348289999999999
fresh´n fast hot dog,10777.0,52.49895,13.352139999999999
Ma-Lu 15,10777.0,52.49819,13.34641
Sawanna Spätkauf Backshop,10777.0,52.49876,13.34194
Café Komine,10777.0,52.497840000000004,13.34177
Tole`s Backshop,10777.0,52.49973000000001,13.3429
Backhaus Königin,10777.0,52.496469999999995,13.33165
Tramp's,10777.0,52.498780000000004,13.34936
Winterfeldplatz,10777.0,52.49683,13.351429999999999
Maro Gaststättenbetrieb UG,10777.0,52.499669999999995,13.349029999999999
Heckmeck Kneipe,10777.0,52.497609999999995,13.349720000000001
f8/eight bar & lounge,10777.0,52.49884,13.334439999999999
Woof Berlin,10777.0,52.49909,13.341529999999999
زعتر,10777.0,52.49881,13.35185
BurgerZone,10777.0,52.49876999999999,13.353779999999999
Keb'up House,10777.0,52.49872,13.35379
Bakaliko Bio Feinkost,10777.0,52.498459999999994,13.353810000000001
Frida&Diego,10777.0,52.49918,13.34366
Fugger Imbiss,10777.0,52.498619999999995,13.34575
Sissi,10777.0,52.49755,13.347
Restaurant Kreta,10777.0,52.497640000000004,13.35414
Berio,10777.0,52.49796,13.35471
Hasir,10777.0,52.4977,13.35396
Asia Snack,10777.0,52.49785,13.34794
Pisco Perú,10777.0,52.49808,13.34795
Tair Gastronomie GmbH,10777.0,52.49782,13.34555
Gasthaus zum Wilden Loch,10777.0,52.496430000000004,13.34576
Cafe Reza,10777.0,52.49853,13.35369
Scheune,10777.0,52.497719999999994,13.348479999999999
Trattoria a' Muntagnola Restaurant,10777.0,52.498780000000004,13.3441
Salumeria da Nino,10777.0,52.49755,13.34029
Haveli,10777.0,52.496109999999994,13.337489999999999
Gattas Wine Shop & Cafe,10777.0,52.49675,13.33485
"TRATTORIA PIZZERIA ""PUNTO E VIRGOLA""",10777.0,52.494730000000004,13.338270000000001
Olivengarten,10777.0,52.49775,13.333860000000001
Restaurant Feinberg's,10777.0,52.499069999999996,13.341829999999998
Donath & Roch,10777.0,52.49626,13.342989999999999
Gastronomie und Weinhandel Anett Stefanov UG (haftungsbeschränkt),10777.0,52.49601,13.33787
Goji,10777.0,52.4953,13.3401
Ponte - Ristorante Italiano,10777.0,52.49599,13.338970000000002
Da Lucia,10777.0,52.49893,13.34205
PizzaZone und PastaZone Halal,10777.0,52.49866,13.35374
Café Kalwil Berlin,10777.0,52.49779,13.34767
Pussycat,10777.0,52.498709999999996,13.34791
BLOND Cocktailbar,10777.0,52.49952,13.349160000000001
Café GeSchmacKsachE,10777.0,52.497530000000005,13.34684
Romeo und Romeo,10777.0,52.49835,13.34935
Berliner Bier-Akademie,10777.0,52.4983,13.335220000000001
Graf,10777.0,52.499190000000006,13.34549
New Montevideo,10777.0,52.496080000000006,13.34126
Xara Cafe Lounge,10777.0,52.49811999999999,13.35454
Hafen,10777.0,52.49802,13.34929
Nachbar,10777.0,52.49756,13.35413
Mutschmanns,10777.0,52.497719999999994,13.346420000000002
Zsa Zsa Burger,10777.0,52.49794,13.347979999999998
Elefant,10777.0,52.49896999999999,13.34534
Sashimi Sushi Lounge,10777.0,52.497769999999996,13.35479
Landwirt,10777.0,52.496019999999994,13.33774
SAIGON and more ... Das Original !,10777.0,52.4976,13.34046
Rüdiger's Berlin,10777.0,52.4948,13.339329999999999
Cafe Bar Face,10777.0,52.49678,13.345670000000002
Le Soleil Berlin - Cafe - Bar - Lounge,10777.0,52.49762,13.3503
Tafelrunde Gaststätten Bedarfs GmbH,10777.0,52.49551999999999,13.33508
Oregano,10777.0,52.49915,13.3449
Toy Boy Bar,10777.0,52.49964,13.34922
Dreizehn,10777.0,52.49936999999999,13.342270000000001
OL-MA Gaststättenbetriebs GmbH,10777.0,52.49703,13.342020000000002
HappyHour2,10777.0,52.49754,13.35406
Say' Say Food Box,10777.0,52.4991,13.354629999999998
Sally Bowles,10777.0,52.499869999999994,13.349279999999998
Barcode Lounge,10777.0,52.49975,13.349079999999999
Hans Rheinhessische Weinstube,10777.0,52.49885,13.351070000000002
Pub a la Pub,10777.0,52.497530000000005,13.34684
Gay Sky Kneipe Schöneberg bei Joschi,10777.0,52.497769999999996,13.346720000000001
Bar-Kess,10777.0,52.49905,13.34213
Prinzknecht,10777.0,52.49896999999999,13.34295
Tom's Bar,10777.0,52.49803000000001,13.349379999999998
Eckstein,10777.0,52.49726999999999,13.35414
Mann-o-Meter Veranstaltungs- und Gaststätten Service GmbH,10777.0,52.49872,13.351779999999998
Luciano Pizza,10777.0,52.498380000000004,13.35384
Caffè e Gelato GmbH & Co. KG,10777.0,52.498380000000004,13.35384
Bei Niki,10777.0,52.497330000000005,13.3494
Venice Bar Cafe,10779.0,52.4934,13.3324
Tafelrunde,10779.0,52.49494,13.334029999999998
Pasta Factory GmbH,10779.0,52.49135,13.341560000000001
Robby's Dart Perle,10781.0,52.490559999999995,13.354770000000002
Eilers Backwaren Maja,10779.0,52.49414,13.337520000000001
China Mann,10781.0,52.49601,13.35966
Meyerbeer-Coffee,10779.0,52.49332,13.332379999999999
Restaurant zur vermietung,10779.0,52.49361,13.335429999999999
Café Haberland,10779.0,52.48836,13.34026
Cafe Flair,10779.0,52.49534,13.33486
Lutherback Bäckerei & Konditorei,10779.0,52.494040000000005,13.34605
Pho 12,10779.0,52.4892,13.340629999999999
Miracolo,10779.0,52.4932,13.33435
Ristorante San Marino,10779.0,52.49352,13.33275
Bobbe Speisesalon,10779.0,52.49333000000001,13.33438
Trattoria Toscana Sant' Antonio,10779.0,52.494690000000006,13.335370000000001
Systemgastronomie Oliver Mix Friedrichstraße e. K.,10779.0,52.49454,13.339520000000002
akram Maryam,10779.0,52.49431,13.339260000000001
Marc Muellbauer,10779.0,52.493140000000004,13.340729999999999
Malustra,10779.0,52.493719999999996,13.344970000000002
Café & Patisserie Lézard Berlin,10779.0,52.49414,13.337570000000001
Brutzelstübchen,10779.0,52.488330000000005,13.339979999999999
Bäckerei Wagner,10779.0,52.493469999999995,13.33265
Kästner Bar & Bistro,10779.0,52.493809999999996,13.33325
Kneipe - Das Versteck,10779.0,52.49423,13.33639
Incognito,10779.0,52.49415,13.34482
Sofram,10783.0,52.49686,13.362039999999999
Goldener Stern,10779.0,52.489259999999994,13.338870000000002
Tasty Cuisine,10779.0,52.49292,13.33252
Lissa´s Haus Gastronomie GmbH,10779.0,52.49333000000001,13.334879999999998
Amichi Restaurant Wilmersdorf,10779.0,52.495380000000004,13.33381
Ebe Ano nigerian soulfood,10779.0,52.494009999999996,13.33755
Asmali Konak,10783.0,52.4973,13.361379999999999
Cafe Bistro Pallas Lieferservice,10783.0,52.49496,13.365820000000001
Sonha Thai Sushi,10779.0,52.49417,13.33816
Ohanami Sushi & More,10779.0,52.49278,13.34539
Lon-Men,10779.0,52.48856,13.336470000000002
Prager Platz Café @ STADIE,10779.0,52.493430000000004,13.33239
Music Café Beauty,10779.0,52.49448,13.34101
Cafe Savarin,10783.0,52.49259,13.364729999999998
Trattoria Amici,10779.0,52.49534,13.334079999999998
"Baguette, Croissant & Co.",10779.0,52.49419,13.337929999999998
Call a Pizza,10779.0,52.493880000000004,13.345920000000001
Cafe Engelchen,10779.0,52.49355,13.33329
EINSTEIN KAFFEE Bayerischer Platz,10779.0,52.488369999999996,13.34026
Steh-Cafe Froben,10783.0,52.498569999999994,13.35984
1001 night,10783.0,52.49703,13.362
Bella Italia,10779.0,52.48805,13.33965
Yoko Sushi Schöneberg - Wilmersdorf,10779.0,52.49341,13.34564
Bagco Croissants / Baguettes / Coffee,10779.0,52.493080000000006,13.333829999999999
Café Engelchen,10779.0,52.49357,13.333039999999999
Café Lézard Bistrô,10779.0,52.494319999999995,13.337420000000002
Galaxy Cocktailbar,10779.0,52.48882,13.34477
Magnifica Lounge,10779.0,52.494730000000004,13.33681
Wie in italien,10781.0,52.49525,13.3496
Aki Tatsu Sushi & more,10781.0,52.49715,13.355070000000001
Steinecke Brotmeisterei,10781.0,52.4923,13.353179999999998
AMRIT Restaurant Schoneberg,10781.0,52.49731,13.354829999999998
Le Bretagne,10781.0,52.49185,13.350970000000002
Chay Village,10781.0,52.489869999999996,13.348770000000002
Burgers Berlin,10781.0,52.494319999999995,13.3536
The Visit Coffee & Eatery,10781.0,52.492869999999996,13.35336
Berlin Burrito Company,10781.0,52.4946,13.35426
Asmali Konak,10783.0,52.49728,13.36147
GP Gastro Parlamento UG (haftungsbeschränkt),10783.0,52.497409999999995,13.35781
Hodri,10783.0,52.49251999999999,13.3663
papaya am winterfeldtplatz,10781.0,52.49719,13.354029999999998
Chichikan,10781.0,52.489959999999996,13.353010000000001
Chichikan,10781.0,52.48995,13.35299
Wie in Italien,10781.0,52.495380000000004,13.34958
Chicago Sportsbar,10781.0,52.494209999999995,13.34639
Angelo Mastroianni,10781.0,52.49491999999999,13.35092
bar tolucci,10781.0,52.490159999999996,13.34878
hubraum co-working café,10781.0,52.496340000000004,13.3581
Aqua Lounge,10781.0,52.496080000000006,13.35922
Mekan Café & Bar,10781.0,52.49535,13.360870000000002
Kiezoase Café,10781.0,52.49193,13.35266
NBI,10781.0,52.49578,13.36064
ErnteZeit Restaurant,10781.0,52.49418000000001,13.36023
Kaliva Kafenio Gastro GmbH,10781.0,52.49578,13.36064
Kebab,10781.0,52.49695,13.354410000000001
April,10781.0,52.49686,13.35179
Habibi,10781.0,52.49664,13.35369
Miss Honeypenny,10781.0,52.49715,13.35374
Hakki's Kebap,10783.0,52.4977,13.361320000000001
Mastro Pizza,10781.0,52.49641,13.34844
Ixthys Korean Restaurant,10781.0,52.494580000000006,13.35433
Rani Indische Restaurant,10781.0,52.49451,13.3537
Ilhan Temur Barbarossa Grill,10781.0,52.49195,13.35094
Marpels Culinarium,10781.0,52.496719999999996,13.3579
Indische Deli Deluex,10783.0,52.49775,13.36111
